beta,SE,zval
0.16552699419263556,0.041131985541648465,4.024288932636868
0.1283445361574507,0.04224248571731351,3.0382808676632256
0.107287792670162,0.04086789887724355,2.625233878365668
0.1072183773121223,0.04172159959434973,2.5698529863328314
0.1398310435755768,0.04115571057526306,3.3976097513821877
0.08879157124170943,0.04074441258485342,2.179233068013781
0.11570529761566464,0.043399244194632126,2.6660671116013526
0.13784128759861103,0.04062030586337984,3.3934084116013064
0.17886175543932326,0.04030405857559013,4.437810031063463
0.11363671253022448,0.042455073604845725,2.676634448638766
0.15174837478369402,0.0432207278060465,3.5110092422475287
0.0938413021229981,0.0440707509814864,2.1293329483407195
0.1857295230207931,0.04188269525654563,4.434516973731923
0.07868233564552726,0.04406608609419899,1.7855530776509163
0.1869003669123111,0.039461389450161546,4.736284492677588
0.10164856067144816,0.040459554409812463,2.5123499789902732
0.15163670317614136,0.04327306556090217,3.504182132942004
0.1288531122313996,0.04325679115674141,2.9787949772903657
0.1471260143864886,0.04398440711613855,3.344958453072016
0.2082709406444636,0.04189822111586699,4.97087788210633
0.10202050679052824,0.03988363160822991,2.557954295452787
0.11663032077489854,0.043315658537747326,2.6925671849883415
0.13621932583972063,0.041661566597773605,3.269664032437037
0.12719426469814019,0.04586682494188902,2.7731212016373266
0.1631783245650692,0.041155103560533146,3.9649596392111546
0.22701124948436446,0.04103794234460805,5.531740543375253
0.10688594075889433,0.041157508151334954,2.596997378118176
0.17750139676481663,0.043076293035659644,4.120628407320855
0.16285433353968132,0.04067943837194517,4.003357471424552
0.21126112081714465,0.04342110620893299,4.8654016275081
0.1410147595572649,0.03864232645301737,3.649230584724637
0.10347981970226622,0.04142340565661212,2.4981002421694525
0.13461243126851002,0.04113377021545098,3.2725527118821187
0.12553097905439908,0.04116093122587793,3.0497604236776255
0.14724658243751837,0.04239121095189354,3.473516776970985
0.16460346242021953,0.04242667974925618,3.879715862590104
0.12656505121159672,0.041093061151168904,3.0799616204303275
0.12614434003741457,0.04370900862718106,2.886003229068205
0.18506043363215896,0.0419039152495352,4.416304121706424
0.18761362865112172,0.04069200433827514,4.6105772301476735
0.14951807786002114,0.039230738429250275,3.8112481142730945
0.1126893171899,0.03974119085775328,2.835579779006923
0.17150533225769363,0.04207528809273544,4.076153486571256
0.15914569606781684,0.04213894479125469,3.776689161443956
0.15970603902580766,0.04137570978550323,3.8598984731317825
0.08632693248813084,0.04318327754994965,1.9990824547367294
0.15512669137948853,0.04364498812090998,3.55428419294651
0.14077136663713158,0.04098601237099133,3.434619727406449
0.14190027278602335,0.04094031758344063,3.466027651026786
0.1210830666340467,0.04451778423006902,2.7198808010813473
0.11055427502442744,0.04087296137496771,2.704826645914026
0.22344914009538824,0.04432884299730793,5.040716720464782
0.11091989981605432,0.04186701194655315,2.6493388149518085
0.20021156709032573,0.043239798028610665,4.63026138461264
0.17375097854621208,0.041575216446408166,4.179196006596451
0.24095550407448024,0.04288317844297636,5.618881641315122
0.10096670418177325,0.040091381980616556,2.5184141626893477
0.16198449994470404,0.04149632441288233,3.903586696811556
0.1482162275987423,0.040657197764201694,3.645510161776211
0.16323189842813599,0.042174923366734306,3.8703543574636585
0.12319262856965041,0.04106117689750161,3.0002215688354057
0.23005754489431704,0.04130513559154324,5.569708018133675
0.17269421973031257,0.03989682769034279,4.328520078605497
0.12688307256194936,0.04036686856542757,3.143247843371707
0.12702804255070133,0.04370149650301655,2.9067206552510862
0.12293245371227471,0.04200233799738459,2.92680025859345
0.17593477938023977,0.039934139638738965,4.405623383195928
0.15942181284737128,0.040014443385339396,3.984106721468996
0.14943873327449603,0.04173729583554829,3.5804603600412652
0.11062175347878934,0.040518334000391315,2.7301653981558323
0.1664747673526576,0.04044200045712302,4.116383103480642
0.11865009425717785,0.04339668076071454,2.734082242635191
0.16393774140051184,0.04275133037200508,3.8346816338577256
0.11028464741915878,0.04042945163933928,2.727829415124887
0.19465626623596843,0.04138695829141165,4.703323807112498
0.23148466607551646,0.041436332941930415,5.586514289281415
0.1599769313642056,0.042537927985226195,3.760806859698644
0.15501073365155488,0.041989995086089436,3.6916111405525567
0.22327870191277643,0.042035188756667424,5.311709273039984
0.18668784956877343,0.04293225096819551,4.348429103031961
0.1634612194702984,0.041735997686427224,3.916552341660132
0.10635056754815804,0.04102416186120446,2.59238855160454
0.10133098424010835,0.04090029560564457,2.4775122707456387
0.183446317045651,0.04192418459502865,4.375668097487673
0.2180292846269502,0.042830940156112905,5.090462264714792
0.08409079370372333,0.04070523724751372,2.0658470356627046
0.156420136434324,0.04219794625167739,3.7068187039578078
0.15287134409706818,0.043054167562550545,3.5506747140093124
0.14070123829439335,0.04140111883571106,3.39848879091233
0.15156922076279009,0.04232648177269353,3.580954863594954
0.14662020909342627,0.04206174645014331,3.485832650035546
0.19484148293340114,0.04265550520605795,4.567792175761868
0.12887562341243639,0.04246870027291647,3.0346024856951916
0.20206059926392764,0.04389279300534172,4.603502885754776
0.13087264413003152,0.04450089908263228,2.9408988768298445
0.13356954300646345,0.04281403864316164,3.11976041596341
0.17550388901252323,0.04313866359424356,4.068366388520727
0.173123540329361,0.041356515751678966,4.1861248991298945
0.1683706967204095,0.04122882000711388,4.083810710356439
0.1333777197948538,0.04049476453357749,3.2937028114896068
0.16671608844405195,0.041216527507623675,4.044884383169229
0.14801038088973978,0.041615028757894405,3.556656941193681
0.11483734132970469,0.042460355113397553,2.7045779768683555
0.12203763334757323,0.04167168038930489,2.9285508097459494
0.20618424386097983,0.04106286788177736,5.021184697927031
0.16747630725388293,0.04085411214383694,4.09937454188801
0.17146628985316226,0.04014132685743753,4.271565074620655
0.10634077876660171,0.04303031680854253,2.471298996931637
0.108697783169924,0.0403081187445091,2.6966721979484882
0.08294134130762684,0.04246638208603358,1.953105897733274
0.2002481403822352,0.04169505036568653,4.802683738860091
0.13313834683220346,0.04136650630837455,3.21850595357747
0.16270726992443618,0.04151989556522532,3.918778400317328
0.11414713737616666,0.041773112211240526,2.732550469281323
0.10691558347344435,0.040485745300247934,2.6408204339711046
0.16972181945984924,0.039377133802045175,4.310161839433682
0.15397382700644477,0.04170733415983087,3.691768608762818
0.18710242851717235,0.04112517185007929,4.549584113575239
0.13237102469249903,0.040822858400540216,3.2425711936611314
0.15296009328647564,0.04133500057934551,3.700498152718245
0.12241583675967024,0.042117318914924734,2.9065439090969973
0.10168895627802488,0.0394933956245708,2.5748344671269323
0.18445551243667374,0.040682684744492374,4.534005402916417
0.1634089919559094,0.041272769299689135,3.9592446721800227
0.16767029138158962,0.0412299817474942,4.0667078731311825
0.10721373086913333,0.04457721638485269,2.405123952637933
0.1523488397811289,0.04188798737876018,3.637053229689886
0.1983125349238556,0.0425728549681301,4.6581920585854935
0.1211376892458177,0.04202486300166196,2.8825243104546723
0.0834629009801062,0.04004516944947709,2.0842189489398213
0.10067909023680256,0.04192723821435894,2.401281232073204
0.20895302683653988,0.040151249830241924,5.204147510226604
0.07969766668913797,0.04005082363199227,1.9899133016949027
0.10271404805073442,0.04049818186418198,2.5362631931281427
0.11813587255168018,0.043056713769999116,2.743727103344204
0.16310490883354173,0.04345884872660077,3.7530885794889155
0.10845276083771058,0.04165920661097302,2.6033323642112802
0.22060930517148472,0.04140430710703832,5.328172854122786
0.13793454131642416,0.04072696626524452,3.3868110975438506
0.17920850976455116,0.04022589918389035,4.455052923622911
0.1159146703292003,0.04200117490824797,2.759795900529382
0.1881048975411303,0.04074454149479671,4.616689515702423
0.15913258840527617,0.04306684197393373,3.695014101604929
0.18910391648259206,0.03978173319697632,4.753536391847433
0.1300416508931047,0.04197915218641216,3.0977674421732764
0.18819368599719274,0.04073001562520983,4.620515929306698
0.17518810980304875,0.0418625849058258,4.18483737201495
0.15788661217953892,0.042238533089427835,3.7379757446893302
0.1233855390806535,0.04148600535971519,2.9741484630975465
0.18475190576005115,0.04486935517487908,4.117552058414422
0.13759955959545334,0.04085752124549685,3.3677901987414125
0.12191314373001641,0.04118654780735847,2.960023362488156
0.16391512478075532,0.04197523525287776,3.9050436237761774
0.09740468531388617,0.042380874088159465,2.2983170453555952
0.16500091742290152,0.04337782872520979,3.803807665619933
0.12730454584223574,0.04155722129772042,3.0633555821793816
0.14972419807805643,0.039697614336052,3.771617024907265
0.17635001716854426,0.04134665955615402,4.265157549887157
0.18496239275720994,0.04195327743388315,4.408770996466343
0.11467334487716715,0.0442484857795212,2.591576702727295
0.10932334205124956,0.042192362740180955,2.591069448384741
0.10252360848031604,0.04354637694636823,2.354354499034081
0.08393772394220712,0.039788414620309534,2.109602122708405
0.09466398381697529,0.04201867710926142,2.252902526436517
0.11735350734880351,0.045136895073928644,2.599946388793314
0.1448017334749136,0.04153010407705565,3.486669169098301
0.1303298185825677,0.04250619576918981,3.0661369766013253
0.1445582076975306,0.04401291217816861,3.2844499612373914
0.10286783761591312,0.041653262173975115,2.4696225996960393
0.08567573306907858,0.04198560981101609,2.0405975631822115
0.1281320285579467,0.043631670309332994,2.936674843056346
0.10039351423649923,0.04227124737693947,2.374983480881797
0.16477742104860357,0.04193320964976008,3.9295208362269105
0.13756418749505908,0.04173971417997154,3.2957625656446905
0.09141622878621002,0.040033281849791165,2.2835057372816134
0.1976353156072714,0.040439605761223886,4.887172164194958
0.14970871748299072,0.04154375225963027,3.6036397614586364
0.12215276326586547,0.039791726720052004,3.06980303029448
0.12162607289794893,0.04179727883885568,2.9099040960743747
0.15835126330690358,0.04135777379680347,3.828814966804197
0.20752376088454638,0.04013175879313648,5.171060704173226
0.1504202019958033,0.04297544243806799,3.500143185554732
0.15317903579501424,0.04246481956072441,3.607198555876806
0.16878042769540727,0.04297800884089623,3.927134649728171
0.11543399768478094,0.040597008204937265,2.8434114430812234
0.18521772815457294,0.04450612921065244,4.161622936874984
0.11501546496703072,0.04093252191356412,2.8098797628424936
0.13652441567187296,0.04216182775965912,3.2381047721678935
0.16432904710903767,0.03983379484656111,4.125367611648087
0.14862588471488783,0.041164675336305204,3.61052002719932
0.15682066254460553,0.041679385046807314,3.7625474168702535
0.16718524932572515,0.04198973380845834,3.9815744031234517
0.1326630544169403,0.04137714999698629,3.2061912052087402
0.11723646863232398,0.04454313672087228,2.6319760408204176
0.12252470115012679,0.045309885239682254,2.704149447785845
0.1062232293523914,0.04043394241087142,2.627080690598978
0.13058818014642826,0.04191635230937539,3.1154471453666956
0.142093128215181,0.04461386166467121,3.184954695990856
0.14084360345060454,0.04169965739705394,3.3775721970453185
0.1118713734311273,0.04322361188447757,2.588200489355737
0.10046869654883091,0.044669169808053966,2.249173131727112
0.13291042848268464,0.04297374753175223,3.0928284386759715
0.1529426814294788,0.04080780890201048,3.747877809287226
0.1786157501957338,0.040545732619552986,4.405290980229994
0.16972757092474786,0.04006063684930217,4.2367666685684355
0.0648236935646899,0.04040899861430653,1.6041895564751636
0.17375695867961002,0.040604055523055974,4.279300588113584
0.2338098570463092,0.044246320534008975,5.28427797440459
0.14557289545507363,0.04122404813665681,3.531261533862533
0.13911533335535486,0.04349718194859383,3.198260832615897
0.18787178257669906,0.04231906886664518,4.43941200995504
0.16622938110608895,0.04118624161421221,4.03604151753259
0.19658582932522478,0.04019756349411848,4.890491170042888
0.15746835247465507,0.041932014593566325,3.755325233021731
0.1795188614185983,0.040737006797717606,4.406775939872349
0.21285207511241014,0.04006135919598624,5.313151610036632
0.16269824557694487,0.04141374725944141,3.928604783278898
0.09843936648827861,0.04009192557102495,2.4553414455957747
0.1243531636315662,0.0413687447524651,3.0059689839672057
0.13184971506878138,0.044785502620834076,2.944026690624776
0.10743335626326923,0.0435162914521997,2.4688077195474936
0.1091836284203806,0.04048157505727121,2.697119078640427
0.08780363678000191,0.03991571938168124,2.1997257757127677
0.17362688935634654,0.041815154233811914,4.152247971764052
0.1902082693716102,0.040334776732770514,4.715738744056888
0.16687695200484065,0.041654948182093525,4.006173558909313
0.14900535034095852,0.04088782406769769,3.6442474927071538
0.15981215380471342,0.042395281075654864,3.769574107069294
0.12066816028050799,0.04215656646461776,2.86238112825876
0.1026350349947386,0.04078616209300812,2.5164180625941532
0.06788557550145566,0.04238362096150891,1.6016936250705571
0.18714674259289216,0.04214121068025477,4.440943664691144
0.1053467967392493,0.04139877434815118,2.5446839525565315
0.18161441875405532,0.042671966649950564,4.256059258854565
0.12345748066473049,0.04268413184774306,2.892350747699659
0.19893131859525556,0.04186954169707035,4.751217962559522
0.1806085907504364,0.04144223680251062,4.358080178227612
0.16518027073269437,0.04460845689418461,3.702891385024083
0.15534886605994108,0.04034742804426993,3.850279276525123
0.232969246341454,0.04091941980968472,5.693366314209453
0.16754047681837264,0.039851554005645363,4.2041140176023974
0.10495448672638331,0.039071886840495035,2.6861893605201064
0.21424749434325863,0.0405988976987813,5.277175157139548
0.1369357210870863,0.041964415119781495,3.263139035685893
0.12845699304633776,0.04024456699951909,3.1919089363757545
0.1473858549375568,0.040568264135331024,3.633033310123763
0.15315373116443465,0.041697733374465806,3.6729509920608896
0.14189841988247745,0.040514590429394946,3.502402921479974
0.14232150556123074,0.0454934965444119,3.1283923279515986
0.14977601122982803,0.04371034000840075,3.426557908289946
0.11897535185527885,0.040973464621653265,2.903717148498199
0.10010846368543874,0.04232196633170325,2.365401997176294
0.11562525940597367,0.04164550504163915,2.7764163092839445
0.1829383217304752,0.04497972058987709,4.067128904567859
0.18394077107880893,0.04254331280258516,4.323611843119836
0.16029551537327832,0.04004579440305685,4.0028052324276615
0.19216501177865833,0.0414573051031919,4.635250923820012
0.15237811230481496,0.04240067048787935,3.593766573770897
0.11880110147656847,0.041009573714372555,2.896911396933942
0.19247035580423771,0.04244793527938834,4.534268970620499
0.07823195337538885,0.04227908285797427,1.8503701614859769
0.19404593730160474,0.04253392680233052,4.562144901490087
0.22085261205135873,0.04100633504037678,5.385816894728504
0.19808143964688968,0.041429811365814424,4.781133032392599
0.13618857177716906,0.040713499582648686,3.345047052531196
0.14792788370372495,0.040391509965555884,3.662350920524422
0.09778594772804161,0.04062220874595921,2.407204106984178
0.1513480055712743,0.04107309722536402,3.6848452100128406
0.13273429186641167,0.040835566738963866,3.2504579332741637
0.13942528624582717,0.042930908838831175,3.2476667747531227
0.20440988147075043,0.04294983796237996,4.75927014322602
0.09444894822785074,0.04109979357474458,2.2980394793488377
0.17858889492764446,0.04164007467889092,4.28887066857684
0.08746991296083512,0.039721324686953545,2.20208952370525
0.16472689407642543,0.03969342148803282,4.149979717069464
0.2277825350663953,0.042198279619242725,5.397910462741348
0.14216611570963883,0.03980657378285097,3.5714230640690126
0.17197733763823536,0.043975552555545513,3.9107487602574365
0.1711921527575237,0.040516270671303665,4.225269254082001
0.1617048944182075,0.040731402425380994,3.9700301190082325
0.17966656270288464,0.04236755196862112,4.240664243144186
0.13334125480897854,0.04083277522392541,3.265544751189213
0.1451572883592139,0.04025224280640056,3.6061913135466894
0.1941701183843641,0.04099819788817366,4.736064714697482
0.15523086486758855,0.04158869926479618,3.7325251236935824
0.17886199308236056,0.04055420386683509,4.410442716855614
0.20553543920148576,0.04130368038067335,4.976201571074985
0.13505927574035698,0.04262142229799,3.1688120306282292
0.147553269758464,0.04398387625265089,3.3547127340685674
0.1565525217390204,0.040058770961943324,3.908071016151459
0.11712875287280103,0.041552043797297114,2.818844566206874
0.11494213750215426,0.04053589866368835,2.835564062753055
0.14299012748604184,0.039494369777964146,3.620519286417961
0.14959410859326094,0.04099061848024426,3.649471858185281
0.18201566342452136,0.04140672302251839,4.395799767239128
0.1640376411654819,0.040709623511438274,4.0294561093003445
0.19916849150991212,0.0426367941948556,4.671282052766131
0.16916796432605646,0.04272756854718662,3.9592228174471034
0.13725293550387374,0.04178867743869608,3.2844527253877214
0.1512091841413041,0.044044547402340956,3.43309655926371
0.19021244984558522,0.04274050236342582,4.450402763827949
0.12963235331014808,0.0434750152287211,2.981766714241619
0.13812680058290575,0.041758186919137165,3.307777726326625
0.19603162569393498,0.044447964299901666,4.410362291763465
0.12664182176169825,0.04360762983669744,2.9041207292381768
0.13724923246218276,0.04095798013250893,3.3509765866907606
0.12079245110849413,0.04283694439094923,2.819819499871136
0.18796530693068864,0.04186043018065006,4.490286079706257
0.1681576575280745,0.0409010314231443,4.111330489160247
0.18687355132755373,0.04157233301428321,4.495142268377112
0.19945384161542098,0.04115300493660195,4.846641014980281
0.1710398968168981,0.04313342791145413,3.965367583768557
0.12596837560179924,0.04118501257949779,3.0585974778725027
0.14757092191521648,0.043504074957864784,3.3921172225393614
0.15136429166389753,0.04043528693661701,3.7433712762113847
0.13882297513392278,0.042352736444294506,3.2777805353029117
0.1595205680559595,0.04337504334365474,3.677703945840448
0.1018025676286439,0.0398968846041958,2.5516420301633707
0.10763184926158939,0.044030334120180065,2.4444931298456662
0.14312912716061238,0.041373343142957646,3.4594527849987164
0.16538251475684024,0.042889164875679765,3.8560441835653494
0.17430628513920632,0.04024202457219826,4.331449199989509
0.10417571218943887,0.04133778734063874,2.5201085711480458
0.18612270860850394,0.04056172933508711,4.5886285338308355
0.20511250194301717,0.04069496478658454,5.040242767592573
0.17954891662440753,0.04014872016173579,4.472095645916224
0.1605740536405882,0.042171601479501324,3.8076347116824496
0.08257515415933828,0.04161871333263736,1.984087146071931
0.18158611132681676,0.04098578160184304,4.43046598673749
0.17438199772088048,0.04401751124562714,3.9616505519312892
